title,price,localisation,type d'immobilier,nb_pieces,nb_salle_de_bain,scraping_date,annonceur,link,description,site,date,superficie_m2,grappe,region,ville,commune,quartier,Avec_eau,Avec_electricite,Materiaux_en_dur,Toilettes_internes,cours_commune,quartier_chic,nb_pieces_classe,code_var 2014,wifi,jardin,meubler,climatisation,garage,balcon,sécuriser,étage,parking,douche,séjour,équiper,placard,salle,manger,bureau,piscine,gardien,électrogène,four,cinéma,ascenseur,double vitrage,terrasse,toilette,buanderie,chauffe,cuisine,bord_de_mer,forêt,parc,montagne,rivière,lac,zone_commerciale,pharmacie,restaurant,bar,ambassade,école,hôpital,commodités,externalités_naturelles,externalités_artificielles
location appartement 4 pièces - cocody,400000.0,"cocody, abidjan, côte d'ivoire",appartement,4,3,2024-06-21 15:01:40,dje franck,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-4696425,"nous mettons en location un magnifique et somptueux appartement de type 4 pièces au 3e étage d'un immeuble situé à cocody angré 7e tranche cité zinsou 1 , le bien est composé de :  # un séjour lumineux avec une cuisine ouverte sur le séjour  # 3 chambres  # 3 salles d'eau  # une cuisine équipée ouverte sur le séjour  # des spots lumineux  # installations splits  # installation chauffe eau  # baies vitrées  # 2 balcons  # buanderie  # ascenseur  n.b: appartement récent ça été habité une seule fois , les pièces ne sont pas très spacieuses mais c'est très beau,  idéal pour quelqu'un qui veut une 3 ou 2 pièces haut standing  loyer : 400.000 fcfa",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - riviera palmeraie,600000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-21 15:02:13,sael immo,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-palmeraie-4698425,riviera palmeraie non loin d'abidjan mall.  appartement 3 pièces.  - 01 salon et une salle à manger.  - 02 chambres autonomes. - 01 toilette visiteur.  - 01 balcon.  - 01 ascenseur.  - 01 piscine.  - 01 cuisine. - 01 chauffe eau. - 01 parking.  accès très chic. loyer : 600.000 fcfa prc,ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,palmeraie,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
location studio - riviera faya,220000.0,"cocody, abidjan, côte d'ivoire",studio,1,2,2024-06-21 15:02:31,maxime shep,https://ci.coinafrique.com/annonce/appartements/location-studio-riviera-faya-4693910,"nous mettons en location, à cocody riviera faya, appartement de 2 pièces accès facile  au 4iem étage sans ascenseur   il est constitué :   -un  séjour lumineux  -une cuisine avec balcon  -des toilettes visiteurs --1 chambres autonomes - chauffe eau déjà installés - parking interne - service de sécurité h24 -    loyer  220.000      service commercial",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,faya,1,1,1,1,0,1,1 pièce,401000008,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces - rivièra,350000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-21 15:02:39,jean marc nessemon,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-4693888,vaste 3 pieces  3dwc parking buanderie  au 2 ème étage  cuisine spacieuse jardin et air de jeu   split et chauffe eau   ✅️loyer : 350.000f  riviera faya jules vernes   frais de visite 5.000f valable pour 3 différentes maisons,ci.coinafrique.com,2024-06-21,200.0,abidjan,abidjan,abidjan,cocody,faya,1,1,1,1,0,1,2 et 3 pièces,401000002,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - cocody riviera 4 m'badon,1600000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 15:02:49,diarrassouba vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-riviera-4-mbadon-4693772,"riviera 4  mise en location d'un appartement de standing (4 pièces) dans un immeuble sécurisé à cocody riviera 4 (quartier résidentiel).  séjour spacieux et lumineux, grand balcon, salle à manger, cuisine équipée, climatisation centralisée, buanderie, toilette visiteurs, chambres autonomes, dressing...  ascenseur, parking interne, piscine, jardin, salle de sport...  loyer : 1.600.000 xof",ci.coinafrique.com,2024-06-21,100.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - riviera golf beverly hill,1800000.0,"cocody, abidjan, côte d'ivoire",appartement,4,7,2024-06-21 15:03:07,maxime shep,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-golf-beverly-hill-4693530,"appartement de 4 pièces  en location dans une résidence avec piscine  , jardin et salle de sport à la riviera golf 4, beverly hills . l’appartement est composé de 3 chambres , un séjour/salle à manger, une cuisine équipée,  des toilettes visiteurs .  loyer : 1,8 millions négociable",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,golf,1,1,1,1,0,1,4 pièces et plus,401000002,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - riviera faya,800000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 15:03:15,massa immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-faya-4693430,"location appart riviera faya  à louer, un appartement haut standing de 4 pièces à faya symphonia.   03 chambres autonomes,  01 grand séjour, 01 magasin de stockage, ascenseur,  piscine commune,  jardin, parking interne,  cuisine semi-équipée...  loyer: 800 milles   visite sur rdv   massa immobilier",ci.coinafrique.com,2024-06-21,200.0,abidjan,abidjan,abidjan,cocody,faya,1,1,1,1,0,1,4 pièces et plus,401000002,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4pièces - angré 9eme tranche,650000.0,"angré, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 15:03:24,massa immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-4pieces-angre-9eme-tranche-4693402,"location  apparts angré 9em tranche  à louer, des appartements hait standing de 4 pièces avec de belles finitions à angré 9em tranche   03 chambres autonomes,  ascenseur,  01 grand séjour,  cuisine semi-équipée,  parking interne,  2 balcons...  loyers: 650 milles et 600 milles   visite sur rdv   massa immobilier",ci.coinafrique.com,2024-06-21,200.0,abidjan,abidjan,abidjan,,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement  4 pièces - riviera m'badon,1500000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 15:03:32,maxime shep,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-mbadon-4693308,offre de location   cocody | riviera - m’badon   appartement f4 de haut standing au 3e étage d’un immeuble r+3 avec ascenseur.  - 1 séjour en baie vitrée avec balcon  - ⁠1 cuisine équipée + buanderie  - ⁠toilette visiteurs  - ⁠3 chambres autonomes avec baignoire pour la principale  la résidence comporte :  - 1 piscine  - ⁠salle de sport  - ⁠parking interne  - ⁠service de sécurité - ⁠portail motorisé   loyer mensuel : 1.600.000 fcfa  condition : 2 mois de caution + 2 mois d’avance + 1 mois d’honoraires d’agence.,ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - riviera bonoumin,600000.0,"cocody, abidjan, côte d'ivoire",appartement,4,,2024-06-21 15:03:41,ben,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-bonoumin-4693290,à louer à cocody riviera bonoumin  des appartements spacieux neufs de 04 pièces très bon standing dans une zone calme et sécurisée.  composés de :   - 3 chambres autonomes  - un grand salon  - une cuisine équipée  - une buanderie  - une grande terrasse  - un ascenseur  - un parking souterrain,ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,marcory,zone 4,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - riviera triangle carrefour cfa,4500000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-21 15:03:50,maxime shep,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-triangle-carrefour-cfa-4693217,location   #zone:riviera palmeraie carrefour cfa   location d’un appartement 03 pièces au premier étage avec ascenseur composé comme suite :  - séjour /salle à manger  avec baie vitrée aéré  - ⁠01 cuisine avec balcon - ⁠02 chambres autonomes         - ⁠un wc visiteur  *commodité*  -chauffe eau  - climatisation  - ⁠caméra de surveillance  - ⁠interfone  - ⁠sécurité h24  - ⁠parking interne souterrain  - ⁠ascenseur  - ⁠parking souterrain avec portail électrique   #loyer:450.000fr /mois fixe,ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,palmeraie,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
location appartement 5 pièces - riviera palmeraie,1100000.0,"cocody, abidjan, côte d'ivoire",appartement,5,5,2024-06-21 15:03:58,maxime shep,https://ci.coinafrique.com/annonce/appartements/location-appartement-5-pieces-riviera-palmeraie-4693233,location   #zone:riviera palmeraie   location d’un appartement  05 pièces en penthouse composé comme suite :  - séjour /salle à manger  avec baie vitrée aéré  - ⁠01 cuisine avec balcon - ⁠04 chambres autonomes         - ⁠un wc visiteur  *commodité*  -chauffe eau  - climatisation  - ⁠caméra de surveillance  - ⁠interfone  - ⁠sécurité h24  - ⁠parking interne souterrain  - ⁠ascenseur  - ⁠parking souterrain avec portail électrique   #loyer:1100.000fr /mois,ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,palmeraie,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces -marcory zone 4,1200000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-21 15:04:26,maxime shep,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-marcory-zone-4-4693157,"a louer  en zone 4, rue du canal, des appartements de 03 pièces   descriptif  - 02 chambres entièrement autonomes et spitées  - ⁠01 très grand salon - ⁠01 toilette visite - ⁠01 cuisine spitée - ⁠01 balcon - ⁠01- buanderie  - ⁠01 ascenseur  - ⁠02 parkings - ⁠01 piscines  - ⁠caméras vidéos surveillance  - ⁠0 vigiles nuit et de jour   loyer: 1.200.000 fcfa/mois",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,marcory,zone 4,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement  4 pièces - marcory zone 4 rue du canal,2000000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 15:04:35,maxime shep,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-marcory-zone-4-rue-du-canal-4693136,"a louer  en zone 4, rue du canal, non loin de la pharmacie pérusia, des appartements de 04 pièces neuf/ jamais habité.  descriptif  - 03 chambres entièrement autonomes et spitées  - ⁠01 très grand salon - ⁠01 toilette visite - ⁠01 cuisine spitée - ⁠01 balcon - ⁠0- buanderie  - ⁠02 ascenseurs  - ⁠01 piscine  - ⁠02 parkings - ⁠01 piscine  - ⁠01 salle de sport - ⁠caméras vidéos surveillance  - ⁠03 vigiles nuit et de jour   loyer: 2.000.000 fcfa/mois   5 mois",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,marcory,zone 4,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
location appartement 3 pièces - marcory zone 4 rue du canal,900000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-21 15:04:53,maxime shep,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-marcory-zone-4-rue-du-canal-4693120,"a louer  2  appartement  de 3 pièces disponible  en zone 4 à la rue du canal  au 3 étage et  au 5 eme ils sont composés de :  2 chambres  autonomes,  un séjour lumineux avec baie vitrée  2 balcons, bien aérés  un ascenseur ,  parking  interne  ,  une salle de sport.                    loyer : 900 .000fcfa.",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,marcory,zone 4,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement duplex  6 pièces - riviera m'badon,1200000.0,"cocody, abidjan, côte d'ivoire",duplex,6,6,2024-06-21 15:05:02,maxime shep,https://ci.coinafrique.com/annonce/appartements/location-appartement-duplex-6-pieces-riviera-mbadon-4693112,"riviera m'badon  dans un endroit calme et sécurisé  un bel appartement duplex de haut standing. 6 pieces.  - garage de 4 voitures avec portail industriel possibilité de garer  devant la duplex  - toilette visiteurs   - un grand séjour avec baie vitrée et un balcon  - une grande cuisine semi équipée  - la chambre principale avec dressing et baignoire  - wc visiteurs   - 3 chambres autonomes avec 2 balcons  - un salon  - un débarras   - sécurité garantie ( caméras de surveillance, gardiens, interfone , portail électrique) - toutes sont climatisées  - chauffe eau installer  - accès très facile  endroit calme et paisible  loyer 1,2 millions fixe",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000006,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
location appartement 4 pièces - faya,800000.0,"cocody, abidjan, côte d'ivoire",appartement,4,3,2024-06-21 15:05:19,tra yohann,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-faya-4692612,location faya sur la voie de genie 2000 en bordure très beau bâtiment. très belle appartement haut de gamme de type 4 pièces.  3 chambres  1 salon douche visiteur  toutes les chambres sont autonomes appartement de très haut standing  3 ème étage  appartement hyper luxueux   ✨️loyer:800.000/mois  nb je cause uniquement avec l'intéressé principal merci réf eba,ci.coinafrique.com,2024-06-21,200.0,abidjan,abidjan,abidjan,cocody,faya,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
location appartement  4 pièces - riviera triangle,1000000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 15:05:28,maxime shep,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-triangle-4693085,location   #zone:riviera triangle  location d’un appartement 04 pièces composé comme suite :  - séjour /salle à manger  avec baie vitrée aéré  - ⁠ 01 cuisine avec balcon - ⁠03 chambres autonomes         - ⁠un wc visiteur  *commodité*  -chauffe eau  - climatisation  - ⁠caméra de surveillance  - ⁠interphone  - ⁠sécurité h24  - ⁠parking interne souterrain  - ⁠ascenseur  - escalier  - ⁠parking souterrain avec portail électrique   #loyer:1.000.000fr /mois  disponibilité début juillet,ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,marcory,zone 4,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement  3 pièces - riviera palmeraie,650000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-21 15:05:37,maxime shep,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-palmeraie-4693073,location   #zone:riviera palmeraie   location d’un appartement 03 pièces de haut standing dans un endroit calme et sécurisé  composé comme suite :  - séjour /salle à manger  avec baie vitrée aéré  - ⁠01 cuisine avec balcon - ⁠02 chambres autonomes         - ⁠un wc visiteur  *commodité*  -chauffe eau  - climatisation  - ⁠caméra de surveillance  - ⁠interfone  - ⁠sécurité h24  - ⁠parking interne souterrain   #loyer:700.000fr /mois,ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,palmeraie,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
location appartement 4 pièces - riviera palmeraie,900000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 15:05:46,maxime shep,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-palmeraie-4693048,location   #zone:riviera palmeraie   location d’un appartement 04 pièces composé comme suite :  - séjour /salle à manger  avec baie vitrée aéré  - ⁠01 cuisine avec balcon - ⁠03 chambres autonomes         - ⁠un wc visiteur  *commodité*  -chauffe eau  - climatisation  - ⁠caméra de surveillance  - ⁠interfone  - ⁠sécurité h24  - ⁠parking interne souterrain   #loyer:900.000fr /mois,ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,palmeraie,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces - riviera palmeraie,600000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-21 15:05:54,maxime shep,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-palmeraie-4693052,location   #zone:riviera palmeraie   location d’un appartement 03 pièces composé comme suite :  - séjour /salle à manger  avec baie vitrée aéré  - ⁠01 cuisine avec balcon - ⁠02 chambres autonomes         - ⁠un wc visiteur  *commodité*  -chauffe eau  - climatisation  - ⁠caméra de surveillance  - ⁠interfone  - ⁠sécurité h24  - ⁠parking interne souterrain   #loyer:600.000fr /mois,ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,palmeraie,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
location appartement  4 pièces - riviera attoban,1400000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-21 15:06:03,maxime shep,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-attoban-4693008,"riviera - attoban cité bad.  location d'un appartement   d'un appartement f4 dans une résidence haut standing avec piscine commune, salle de sport commun, parking souterrain, caméra de surveillance et sécurisé h24.  composé de : - 01 séjour spacieux et lumineux avec des baies vitrées, en bas  - 01 cuisine équipée, - 01 buanderie - 03 chambres autonome dont la principale spacieuse avec dressing, en haut  - des toilettes visiteurs, - des balcons.  loyer mensuel : 1,4 millions par mois",ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location  appartement 3 pièces - angré,320000.0,"angré, abidjan, côte d'ivoire",appartement,3,3,2024-06-21 15:07:05,sas empire,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-angre-4690739,angré nouveau chu  un très grand appartement de 3 pièces haut standing à louer à angré nouveau chu au 2e étage avec :  2 climatiseurs installés  2 grandes chambres  2 salles d’eau  2 grands balcons  1 chauffe eau  1 très grand salon lumineux  1 parking interne  1 buanderie  1 société de gardiennage  1 société de nettoyage   loyer : 320.000 frs,ci.coinafrique.com,2024-06-21,,abidjan,abidjan,abidjan,,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
