title,price,localisation,type d'immobilier,nb_pieces,nb_salle_de_bain,scraping_date,annonceur,link,description,site,date,superficie_m2,grappe,region,ville,commune,quartier,Avec_eau,Avec_electricite,Materiaux_en_dur,Toilettes_internes,cours_commune,quartier_chic,nb_pieces_classe,code_var 2014,wifi,jardin,meubler,climatisation,garage,balcon,sécuriser,étage,parking,douche,séjour,équiper,placard,salle,manger,bureau,piscine,gardien,électrogène,four,cinéma,ascenseur,double vitrage,terrasse,toilette,buanderie,chauffe,cuisine,bord_de_mer,forêt,parc,montagne,rivière,lac,zone_commerciale,pharmacie,restaurant,bar,ambassade,école,hôpital,commodités,externalités_naturelles,externalités_artificielles
location appartement meublé 4 pièces - cocody danga,2500000.0,"cocody, abidjan, côte d'ivoire",appartement,4,3,2024-06-05 14:49:55,tra yohann,https://ci.coinafrique.com/annonce/appartements/location-appartement-meuble-4-pieces-cocody-danga-4744911,"somptueux appartement meublé  de 4 pièces à louer au 5ème étage d'une résidence haut standing sis à cocody danga ,     _3 chambres climatisées dont une non indépendante , toutes commodités comprises  _ toilette visiteur _une piscine commune _une cuisine moderne avec des équipements de marques et son balcon _une buanderie avec machine à laver _un séjour spacieux et luxueux avec balcon  donnant une vue sensationnelle _wifi abord _une télévision centrale smart,wifi , nexflix et chaînes câblées intégrés  _une femme de ménage _un chauffe eau   loyer:-2.500.000 toutes charges  nb pour toutes les visites prévenir un jour avant réf cliente ambassade",ci.coinafrique.com,2024-06-05,200.0,abidjan,abidjan,abidjan,cocody,danga,1,1,1,1,0,1,4 pièces et plus,401000002,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
location appartement haut standing avec piscine 3 pièces - riviera bonoumin,650000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 14:50:35,miss kouassi la responsable co,https://ci.coinafrique.com/annonce/appartements/location-appartement-haut-standing-avec-piscine-3-pieces-riviera-bonoumin-4762917,"riviera bonoumin appartements de standing 3 pièces disponibles pour location à la riviera bonoumin au sein d'un bel immeuble avec : salon/salle à manger, chambres autonomes, 1 cuisine semi équipée , wc visiteurs, ascenseur, parking salle de sport, piscine... loyer : 650.000 xof",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - riviera m'badon,1400000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 14:50:56,maxime shep,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-mbadon-4723411,"location  zone:riviera m'badon  location d’un appartement 04 pièces composé comme suite : - séjour /salle à manger  avec baie vitrée aéré  - ⁠01 cuisine équipée  - ⁠03 chambres autonomes         - ⁠un wc visiteur  - une buanderie  *commodité* -chauffe eau  - climatisation  - ⁠caméra de surveillance  - ⁠interfone  - ⁠sécurité h24  - ⁠parking interne  - ⁠ascenseur  - escalier  - piscine  loyer:1,4 millions /mois",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,marcory,zone 4,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - bingerville,400000.0,"bingerville, côte d'ivoire",appartement,3,3,2024-06-05 14:51:17,tra yohann,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-bingerville-4723375,un très bel appartement de 3pieces au 3ème étage dans une cité sécurisée et bitumée vers free-world route de bingerville loyer 400 mille négociable conditions 5mois visite 5000f  ou appellez moi sur lnb j'ai les clés prévenir 2h avant avec les frais 5000f si tu n'est pas l'intéressé principal ne me contact pas merci,ci.coinafrique.com,2024-06-05,200.0,abidjan,abidjan,abidjan,bingerville,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
location appartement 4 pièces - riviera attoban,1400000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 14:51:38,maxime shep,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-attoban-4723325,"riviera - attoban cité bad.   d'un appartement f4 dans une résidence haut standing avec piscine commune, salle de sport commun, parking souterrain, caméra de surveillance et sécurisé h24.  composé de : - 01 séjour spacieux et lumineux avec des baies vitrées, - 01 cuisine équipée, - 01 buanderie - 03 chambres autonome dont la principale spacieuse avec dressing, - des toilettes visiteurs, - des balcons.  nb: louer sans les meubles   loyer mensuel : 1,4 millions fixe",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement  3 pièces - angré,300000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 14:51:56,miss kouassi la responsable co,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-angre-4732409,"a louer appartement 03 pièces  au 2 ème étage avec balcon , buanderie,  chauffe eaux et un parking interne situer à angre 9 ème tranche derrière l'immeuble cgk facilement accessible butumée climatisation déjà installés   ✅conditions 5 mois",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 04 pièces - angré,310000.0,"cocody, abidjan, côte d'ivoire",appartement,4,3,2024-06-05 14:52:52,miss kouassi la responsable co,https://ci.coinafrique.com/annonce/appartements/location-appartement-04-pieces-angre-4732397,"a louer appartement 04 pièces 310 milles au 2 ème étage avec balcon , buanderie,  chauffe eaux et un parking interne situer à angre 9 ème tranche derrière l'immeuble cgk facilement accessible.   ✅conditions 5 mois",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3pièces  + piscine - riviera 2,800000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 14:53:16,massa immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-3pieces-piscine-riviera-2-4722417,"nous mettons en location à la riviera 2 non loin de la cité zinsou, 2 appartements de 3 et 4 pièces   grand séjour, toutes les chambre autonomes, cuisine,  une piscine commune garage 2 véhicules/ apparts...  nb: loué sans les meubles   loyers:              4 pièces :1,2 millions               3 pièces :800 milles   visite sur rdv   massa immobilier",ci.coinafrique.com,2024-06-05,150.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3pièces - cocody riviera,360000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 14:54:59,miss kouassi la responsable co,https://ci.coinafrique.com/annonce/appartements/location-appartement-3pieces-cocody-riviera-4748336,"loyer : 360.000 conditions : 5 mois  cocody riviera faya coqivoire non loin du boulevard mitterrand  location d'un très bel appartement haut standing de 3 pièces au 1er étage  loue un très bel appartement spacieux, haut standing de 3 pièces au 1er étage à la riviera faya coqivoire avec : 01 très grand parking intérieur et extérieur des splits déjà installés dans toutes les pièces 01 grand salon + salle à manger 02 grandes chambres autonômes 01 grande cuisine moderne 01 toilette visiteurs 02 grands balcons des baies vitrées, des grilles",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,faya,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - cocody riviera 2,800000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 14:58:10,diarrassouba vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-riviera-2-4722882,"nous mettons en location à la riviera 2 non loin de la cité zinsou, 2 appartements de 3 pièce  grand séjour, toutes les chambre autonomes, cuisine,  une piscine commune garage 2 véhicules/ apparts...  nb: loué sans les meubles   loyers              3 pièces :800 milles",ci.coinafrique.com,2024-06-05,85.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - cocody,1300000.0,"cocody, abidjan, côte d'ivoire",appartement,4,3,2024-06-05 14:59:50,tra yohann,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-4753626,"a cocody carnebière a côté de l'immeuble santa maria et de l'ambassade d'italie et à 3min du plateau [résidence capucine]   *de bels appartements de f4 (4 pièces) de bon standing avec ascenseur + piscine*  disponibilité au rdc, 3ème et 4ème étage   *04 pièces* - 01 grand séjour bien lumineux + salle à manger + balcon  - 01 chambres principale autonome avec sdb - 02 chambres secondaires avec sdb commune  - 01 cuisine euro  - 01 toilette visiteur - 01 buanderie   *commodités :* - 01 parking interne  - 01 grande piscine  - 01 groupe électrogène - grand jardin - sécurité h24   *loyer :* 1.200.000f + 100.000f  réf momo pascal",ci.coinafrique.com,2024-06-05,200.0,abidjan,abidjan,abidjan,cocody,ambassade,1,1,1,1,0,1,4 pièces et plus,401000002,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
location appartement 03 pièces - bingerville nouvelle gare,250000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 15:01:18,marivon immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartement-03-pieces-bingerville-nouvelle-gare-4729382,nous mettons en location un appartement 3 pièces avec 02 chambres autonomes 02 balcons cuisine avec buanderie 01 debarras au 4 ème étage à bingerville nouvelle gare non loin du chef awaka. loyer : 250 000 fcfa .,ci.coinafrique.com,2024-06-05,75.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
location appartement 3 pièces - cocody riviera bonoumin,350000.0,"cocody, abidjan, côte d'ivoire",appartement,3,2,2024-06-05 15:02:20,immobilier d'ici,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-riviera-bonoumin-4721341,en location*   ☑️```un  appartement de standing 3 pièces spacieux à louer a la riviera bonoumin. composé de : -2 chambres autonomes avec placards -1 séjour spacieux -1cuisine moderne -1toilette visiteur -garage individuel -acces bitumé -splits & chauffe eau installés. -reservoir d'eau  ☑️loyer:350k visite possible sur rendez vous```,ci.coinafrique.com,2024-06-05,110.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces - cocody 2 plateaux vallon,600000.0,"cocody, abidjan, côte d'ivoire",appartement,3,2,2024-06-05 15:04:20,immobilier d'ici,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-2-plateaux-vallon-4721487,en location*   ☑️```un  appartement de standing 3 pièces à louer a cocody 2 plateaux les vallons. composé de : -2 chambres autonomes avec placards -1séjour avec balcon -1cuisine moderne avec buanderie -1toilette visiteur -ascenseur disponible -parking interne/externe -résidence sécurisée -splits et chauffe eau installés -acces bitumé ☑️loyer:600k visite possible sur rendez vous```,ci.coinafrique.com,2024-06-05,110.0,abidjan,abidjan,abidjan,cocody,vallon,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 2 pièces - zone 4,600000.0,"marcory, abidjan, côte d'ivoire",appartement,2,2,2024-06-05 15:08:29,miss kouassi la responsable co,https://ci.coinafrique.com/annonce/appartements/location-appartement-2-pieces-zone-4-4736456,"bel appartement neuf haut standing 2 pièces en bordure un vaste salon une grande chambre,  climatisation dans toutes les pièces,  chauffe eau   conditions :   2 mois cautions  2 mois avance  1 mois agence",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,marcory,zone 4,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - cocody 2 plateaux 8éme tranche,500000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 15:15:07,miss kouassi la responsable co,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-2-plateaux-8eme-tranche-4761253,apprt tout renové de 3 p au rdc de la résidence adèle comprenant : 1 séjour/1 sam/ 1 cuisine/2 chambres autonomes/ 1 buanderie/1 jardin. commodités : clôture electrifiée/ sécurité garantie 24h/24. loyer : 500 000 fcfa. lieu : cocody les 2 pltx 8ème tranche pont soro.,ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces -  abatta,350000.0,"cocody, abidjan, côte d'ivoire",appartement,3,2,2024-06-05 15:16:54,vision-group,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-abatta-4757383,plusieurs appartements haut standing à louer sur route de abatta  les 3 pièces   • 350.000f au 4eme étage  • 375.000f au 3eme étage  • 400.000f au 1er et 2eme étage  les 2 pièce   • 200.000f au 4eme étage  • 225.000f au 3eme étage  • 250.000f au 1er et 2eme étage  réf: ox-044,ci.coinafrique.com,2024-06-05,200.0,abidjan,abidjan,abidjan,cocody,abatta,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3 pièces - angre,550000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 15:19:28,miss kouassi la responsable co,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-angre-4745613,angré chu  appartement de standing (3 pièces) disponible pour location avec :  chambres autonomes toilette visiteurs balcon grands placards  cuisine spacieuse...  le tout dans un nouvel immeuble avec :  vidéosurveillance ascenseur parking interne service de nettoyage  système de distribution de gaz butane automatique espace évènementiel  loyer : 550.000 f,ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 4 pièces - riviera 3,750000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 15:19:46,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-3-4718838,"location ( riviera 3 ) résidence de la paix  résidence de haut standing dénommée résidence de la paix située à cocody riviera 3 composée de 8 bâtiments r+1 regroupe 34 appartement de 4 pièces , cuisine équipée, chambre principale autonome deux autres chambres avec salle de bain commune ( grande piscine commune , un club housse , un air de jeu pour enfants , terrain de  basketball, 2 places parking , sécurité 24/7   loyer 750 mille",ci.coinafrique.com,2024-06-05,170.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces - cocody 2 plateaux 9éme tranche,320000.0,"cocody, abidjan, côte d'ivoire",appartement,3,2,2024-06-05 15:21:28,immobilier d'ici,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-2-plateaux-9eme-tranche-4718919,en location un  appartement 3 pièces à louer louer à cocody 2plateaux 9eme tranche. composé de : -02 chambre autonomes avec placard -01 séjour spacieux -01 cuisine -01 toilette visiteur -parking -résidence sécurisée ☑️loyer:320m visite possible sur rendez vous```,ci.coinafrique.com,2024-06-05,110.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location appartement 3 pièces - cocody 2 plateaux 9éme tranche,375000.0,"cocody, abidjan, côte d'ivoire",appartement,3,2,2024-06-05 15:22:30,immobilier d'ici,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-2-plateaux-9eme-tranche-4718913,en location un  appartement de standing 3 pièces à louer a cocody 2 plateaux 9eme tranche. composé de : -02 chambre autonomes avec placard -01 séjour spacieux -01 cuisine moderne -01 toilette visiteur -parking interne -résidence sécurisée -acces bitumé -splits et chauffe eau installé ☑️loyer:375k visite possible sur rendez vous```,ci.coinafrique.com,2024-06-05,110.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
location studio - cocody 2 plateaux 7éme tranche,130000.0,"cocody, abidjan, côte d'ivoire",studio,1,1,2024-06-05 15:23:22,immobilier d'ici,https://ci.coinafrique.com/annonce/appartements/location-studio-cocody-2-plateaux-7eme-tranche-4719310,en location un studio spacieux a louer a cocody 2 plateau 7ème tranche. composé de: -01chambre autonome -01 cuisine -01 balcon -parking interne/externe ☑️loyer:130.000f visite possible sur rendez-vous```,ci.coinafrique.com,2024-06-05,50.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,1 pièce,401000008,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement f3 - marcory zone 4,750000.0,"marcory, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 15:24:54,miss kouassi la responsable co,https://ci.coinafrique.com/annonce/appartements/location-appartement-f3-marcory-zone-4-4734151,"zone 4, boulevard de marseille  appartement f3 disponible pour location à marcory zone 4 au sein d'un immeuble calme et sécurisé. grand séjour lumineux et aéré, cuisine, buanderie, toilette visiteurs, balcon, deux chambres avec salle d'eau commune... ascenseur conciergerie, parking, sécurité h24... ps : visite possible sur rdv ferme ⚠️ avec les frais  loyer : 750.000 xof legacy_immobilier #location #appartement #zone4 #standing #appart #immobilierdeluxe #immobilier #appartementalouer #appartementdeluxe #locationimmobiliere #marcory #marcoryzone4",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,marcory,zone 4,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 3pièces - riviera triangle,500000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 15:26:48,miss kouassi la responsable co,https://ci.coinafrique.com/annonce/appartements/location-appartement-3pieces-riviera-triangle-4744410,"location, appartement 3pièces  riviera riviera triangle, à 5min des lycées français et américain ???????? à 17min du pont hkb  l’appartement #3 est  un bel appartement avec une vue magnifique f3 logé au 4e étage d’un immeuble propre, moderne et sécurisé  description: 2 chambres autonomes 1 séjour avec salle à manger 1 salle d'eau visiteur  1 cuisine  1 buanderie  * parking interne * ascenseur   * sécurité h24....  loyer: 500.000 fcfa.  #location #belle #vue #appartement.",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,2 et 3 pièces,401000002,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
location appartement 4 pièces - vallon,700000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 15:27:38,maxime shep,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-vallon-4718932,"appartement de 4 pièces à louer au 2 plateau vallon au 2éme étage  l'appartement est composé : - 3 chambres autonomes, avec  dressing et balcon dans la chambre principale  - 1 grand salon lumineux, avec son balcon  - une grande cuisine avec son grand balcon  - wc visiteur  -  parking interne  - chauffe eau déjà installés  - sécurité h24  nb: *c'est le client qui envoie ses climatiseurs loyer : 700.000fr/mois",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,vallon,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - riviera 3,1500000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 15:34:13,seydou tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-3-4716976,"riviera 3 mise en location d'un bel appartement de standing (4 pièces) dans une calme dans le proche voisinage des lycées américains et français à la riviera 3 à cocody.  3 chambres autonomes et spacieuses, un salon lumineux, aéré et spacieux, cuisine impeccable, toilettes visiteurs, climatisation centralisée, piscine, salle de sport, wifi, parking interne...  loyer : 1.700.000 xof négociable",ci.coinafrique.com,2024-06-05,180.0,abidjan,abidjan,abidjan,cocody,,1,1,1,1,0,0,4 pièces et plus,401000002,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
location appartement 4 pièces - cocody riviera 4 beverly hills,2500000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 15:35:44,miss mony,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-riviera-4-beverly-hills-4726817,"riviera golf4 beverly hills  au sein d’une concession un appartement de 4 pièces moderne en location dans une résidence luxueuse avec piscine disponible à la riviera golf 4, beverly hills. l’appartement est composée de 3 chambres autonomes, un séjour/salle à manger , une cuisine équipée , une dépendance, un parking interne , sécurité 24/24 . loyer : 2,5 milllons charges incluses  négociable",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,golf,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - cocody riviera beverly hills,2000000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 15:36:37,miss mony,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-riviera-beverly-hills-4748534,"appartement de 4 pièces en location dans une résidence avec piscine , salle de sport et terrain de tennis , à la riviera golf beverly hills   l’appartement est composé de 3 chambres autonomes , un séjour / salle à manger , une cuisine équipée, une chambre du personnel. loyer : 2 million",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,golf,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - cocody riviera 4 m’badon,1200000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 15:51:54,miss mony,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-riviera-4-mbadon-4726800,"riviera 4 m’badon appartement moderne tous  type 4 pièces disponible à la riviera4 m’badon, a proximité de l’ambassade de chine et 5mm de l’ecole jacques prevert. comprend : -3chambres (autonomes et placardées) {dont la principale avec cabine-douche} -1salon/salle à manger -1cuisine placardée et équipée  -douches+wc visiteur  -balcons -buanderie -grand placards -bien staffé  -staff luminaries  -baies vitrées  -piscine  -ascenceur  -installations splits  -installation chauffe eau -parking interne/externe  -groupe électrogène  -sécurité h24...etc nb : -disponible au 2ème etage. -accès non-bitume mais accessible  loyer:1.2millions",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,ambassade,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
location appartement 3 pièces - cocody danga,2000000.0,"cocody, abidjan, côte d'ivoire",appartement,3,3,2024-06-05 15:53:44,miss mony,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-danga-4744512,"cocody danga-corniche   appartement de 150m2 comprenant 03 pièces avec vue sur la baie de cocody.  -5mm du plateau centre des affaires    il dispose de 02 chambres autonomes, un séjour/salle à manger, une cuisine, un wc visiteur, une buanderie et un balcon avec vue sur la lagune.  les espaces communs comprennent un accès sécurisé, un parking intérieur, une piscine, un pool house, des espaces verts, une conciergerie et un ascenseur.  loyer :2millions négociable légèrement",ci.coinafrique.com,2024-06-05,150.0,abidjan,abidjan,abidjan,cocody,danga,1,1,1,1,0,1,2 et 3 pièces,401000002,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
location appartement 4 pièces - rivièra palmeraie,900000.0,"cocody, abidjan, côte d'ivoire",appartement,4,4,2024-06-05 15:55:02,dje franck,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-palmeraie-4717198,"riviera palmeraie   au sein d’une résidence neuf, grand appartement bon standing de type 4 pieces disponible à la riviera palmeraie centre .  comprend : # 3 chambres placardées # 1 salon/salle à manger # 1 cuisine placardée et équipée  # balcons # buanderie # grand placards # bien staffé  # staff luminaries  # baies vitrées  # installation chauffe eau # piscine public # espace vert # parking externe  # sécurité h24...etc  nb: -accès facile (bitumé)  loyer : # 900.000 fcfa (1er étage ) # 800.000 fcfa (rez de chaussée) ref : imob kd",ci.coinafrique.com,2024-06-05,,abidjan,abidjan,abidjan,cocody,palmeraie,1,1,1,1,0,1,4 pièces et plus,401000002,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
